TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,VisitModeName,ContinentId,RegionId,CountryId,CityId,UserCityName,UserCountry,UserRegion,UserContinent,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionType,user_total_visits,user_avg_rating,attraction_total_visits,attraction_avg_rating
4106,21204,2014,4,3,640,5,Family,4,15,109,4940.0,Perth,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
99487,87501,2019,6,4,749,3,Friends,5,21,163,4161.0,Derby,United Kingdom,Western Europe,Europe,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,2,4.0,2190,3.895433789954338
108412,63497,2015,8,2,737,5,Couples,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,5.0,3352,4.19480906921241
73175,76695,2015,12,2,748,3,Couples,3,11,69,2266.0,Beijing,China,East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,3.0,5815,4.157523645743766
144293,80287,2016,9,4,369,5,Friends,5,21,158,7212.0,Bruges,Belgium,Western Europe,Europe,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,5,4.4,2765,3.415189873417721
28444,9458,2014,9,3,841,4,Family,4,16,115,5669.0,Wanaka,New Zealand,Oceania,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,4.0,6429,4.646601337688598
71038,75637,2017,1,4,748,5,Friends,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,5,5.0,5815,4.157523645743766
28736,7437,2013,10,3,841,4,Family,4,15,109,4940.0,Perth,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,4.0,6429,4.646601337688598
68362,19585,2015,10,5,748,3,Solo,4,15,109,5291.0,Umina Beach,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,2.5,5815,4.157523645743766
33987,79670,2016,7,2,673,5,Couples,3,13,93,2819.0,Mumbai,India,South Asia,Asia,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,1,5.0,2914,3.800617707618394
9807,25755,2017,3,4,640,4,Friends,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,4.0,13198,4.267085922109411
144579,81885,2018,8,1,369,4,Business,3,13,93,2738.0,Gurugram (Gurgaon),India,South Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,4.0,2765,3.415189873417721
104755,87657,2018,2,4,737,1,Friends,5,20,157,7052.0,Barcelona,Spain,Southern Europe,Europe,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,1.0,3352,4.19480906921241
67855,11084,2018,12,2,748,5,Couples,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,5.0,5815,4.157523645743766
74294,73393,2013,3,2,748,2,Couples,5,19,141,6424.0,Copenhagen,Denmark,Northern Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,2.0,5815,4.157523645743766
109058,80142,2015,3,4,737,4,Friends,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,4.0,3352,4.19480906921241
40630,80439,2019,4,2,650,2,Couples,5,21,163,8095.0,Burton upon Trent,United Kingdom,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,2.0,3044,3.97634691195795
100530,25837,2017,7,2,749,3,Couples,2,8,48,390.0,Hamilton,Canada,Northern America,America,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,3,3.6666666666666665,2190,3.895433789954338
194887,21795,2019,9,4,888,4,Friends,3,14,103,3350.0,Kota Kinabalu,Malaysia,South East Asia,Asia,2,61,Bromo Tengger Semeru National Park,"Asrikaton - Pakis, Malang 65100 Indonesia",South Region,1,Cameroon,National Parks,2,4.0,381,4.611548556430447
146819,14765,2016,10,2,369,4,Couples,3,13,93,2690.0,Bengaluru,India,South Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,4.0,2765,3.415189873417721
40451,27834,2019,8,4,650,4,Friends,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,4.0,3044,3.97634691195795
106155,79721,2017,6,3,737,4,Family,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,3,4.0,3352,4.19480906921241
209305,39396,2017,9,4,1280,4,Friends,2,8,51,1133.0,Greenwich,United States,Northern America,America,3,72,Water Castle (Tamansari),"Jl. Taman, 55133 Indonesia",N'Djamena,2,Chad,Points of Interest & Landmarks,9,4.111111111111111,373,3.815013404825738
50192,16043,2016,1,4,824,5,Friends,3,13,93,2917.0,Visakhapatnam,India,South Asia,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,2,4.5,3359,4.219410538850848
68232,81163,2016,2,2,748,3,Couples,2,8,51,929.0,Dallas,United States,Northern America,America,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,7,4.142857142857143,5815,4.157523645743766
42697,68336,2016,9,2,650,5,Couples,5,21,162,7687.0,Deventer,Netherlands,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,5.0,3044,3.97634691195795
201156,11471,2017,3,3,1171,4,Family,5,17,130,6117.0,Warsaw,Poland,Central Europe,Europe,3,91,Merapi Volcano,Yogyakarta,N'Djamena,2,Chad,Volcanos,2,4.0,2235,4.079194630872483
6714,54703,2018,5,5,640,5,Solo,3,12,89,2623.0,Dubai,United Arab Emirates,Middle East,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,3,5.0,13198,4.267085922109411
25324,29596,2017,6,3,841,5,Family,3,12,87,2579.0,Makkah al Mukarramah,Saudi Arabia,Middle East,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
10916,37779,2016,9,2,640,5,Couples,5,19,142,6544.0,Turku,Finland,Northern Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,3,5.0,13198,4.267085922109411
98759,14379,2019,10,3,749,5,Family,5,20,157,270.0,Marbella,Spain,Southern Europe,Europe,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,2,4.5,2190,3.895433789954338
36456,2881,2018,5,3,481,3,Family,3,13,93,2690.0,Bengaluru,India,South Asia,Asia,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,2,2.5,2104,4.275665399239544
200594,84842,2018,8,2,1166,4,Couples,3,11,69,2282.0,Hong Kong,China,East Asia,Asia,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,40,3.75,1324,3.869335347432024
18141,36489,2019,7,2,640,5,Couples,2,8,51,1306.0,Lahaina,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
107850,87049,2016,1,2,737,4,Couples,4,15,109,3750.0,Australia,Australia,Australia,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,4,4.25,3352,4.19480906921241
99039,74313,2017,8,3,749,4,Family,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,1,4.0,2190,3.895433789954338
13983,34545,2015,8,3,640,4,Family,3,11,71,2409.0,Tokyo,Japan,East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,3.5,13198,4.267085922109411
24991,84935,2016,7,5,841,5,Solo,3,14,101,3071.0,Denpasar,Indonesia,South East Asia,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
3746,55120,2015,5,2,640,5,Couples,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
107386,46263,2016,3,3,737,3,Family,4,15,109,4618.0,Mango Hill,Australia,Australia,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,5,2.8,3352,4.19480906921241
100842,64545,2017,3,5,749,4,Solo,4,15,109,3981.0,Canberra,Australia,Australia,Australia & Oceania,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,3,4.0,2190,3.895433789954338
73701,74355,2015,8,5,748,5,Solo,4,15,109,3915.0,Brisbane,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,3,4.0,5815,4.157523645743766
48402,8358,2014,6,4,824,4,Friends,4,15,109,4940.0,Perth,Australia,Australia,Australia & Oceania,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,2,4.5,3359,4.219410538850848
37548,21174,2016,10,2,481,4,Couples,5,21,163,8966.0,Taunton,United Kingdom,Western Europe,Europe,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,4.0,2104,4.275665399239544
13363,36585,2015,10,2,640,5,Couples,5,21,159,7494.0,Paris,France,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,5,4.6,13198,4.267085922109411
196606,75084,2018,4,4,928,5,Friends,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,2,82,Khayangan Reflexology & Massage,Malang,South Region,1,Cameroon,Spas,3,4.666666666666667,28,4.571428571428571
38016,74547,2015,10,4,481,4,Friends,5,17,128,6073.0,Vilnius,Lithuania,Central Europe,Europe,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,4,4.25,2104,4.275665399239544
33376,64848,2017,3,3,673,4,Family,5,19,141,6424.0,Copenhagen,Denmark,Northern Europe,Europe,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,1,4.0,2914,3.800617707618394
144886,31477,2016,12,2,369,1,Couples,4,16,115,5671.0,Wellington,New Zealand,Oceania,Australia & Oceania,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,1.0,2765,3.415189873417721
38334,3854,2014,12,3,481,4,Family,4,15,109,4188.0,Dunsborough,Australia,Australia,Australia & Oceania,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,4.0,2104,4.275665399239544
47164,44569,2015,5,2,824,3,Couples,4,15,109,3915.0,Brisbane,Australia,Australia,Australia & Oceania,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,2,3.5,3359,4.219410538850848
8152,46014,2017,2,2,640,5,Couples,4,15,109,3687.0,Adelaide,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
2970,16542,2016,12,2,640,5,Couples,3,12,89,2623.0,Dubai,United Arab Emirates,Middle East,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
106957,29224,2017,8,3,737,5,Family,2,8,51,1641.0,Palm Beach Gardens,United States,Northern America,America,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,2,5.0,3352,4.19480906921241
98684,59276,2016,8,4,749,4,Friends,3,14,101,3071.0,Denpasar,Indonesia,South East Asia,Asia,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,1,4.0,2190,3.895433789954338
147804,78777,2016,2,5,369,3,Solo,3,13,91,2648.0,Dhaka City,Bangladesh,South Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,3.0,2765,3.415189873417721
8404,3170,2017,1,2,640,5,Couples,2,7,42,260.0,San Ignacio,Belize,Central America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
210757,53479,2015,7,3,1297,5,Family,2,8,48,339.0,Canada,Canada,Northern America,America,3,44,Yogyakarta Palace,Yogyakarta,N'Djamena,2,Chad,Historic Sites,3,3.6666666666666665,798,3.5388471177944862
44348,38605,2013,2,2,650,4,Couples,2,8,48,467.0,Ormstown,Canada,Northern America,America,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,2,4.5,3044,3.97634691195795
199533,35178,2014,8,4,1166,4,Friends,5,21,162,667.0,Amsterdam,Netherlands,Western Europe,Europe,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,4,3.5,1324,3.869335347432024
146368,22438,2017,3,3,369,5,Family,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,5.0,2765,3.415189873417721
6395,38340,2018,9,2,640,5,Couples,2,8,51,789.0,Buffalo,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
99070,57770,2017,5,2,749,4,Couples,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,3,4.666666666666667,2190,3.895433789954338
21926,8192,2015,11,3,841,4,Family,4,15,109,4646.0,Mawson Lakes,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,8,4.625,6429,4.646601337688598
198113,11822,2017,12,3,1133,3,Family,5,17,130,6117.0,Warsaw,Poland,Central Europe,Europe,3,19,Jomblang Cave,"Jetis Wetan, Pacarejo, Semanu 55581 Indonesia",N'Djamena,2,Chad,Caverns & Caves,1,3.0,135,4.503703703703704
205469,71025,2020,1,3,1220,5,Family,5,21,163,8745.0,Pontypridd,United Kingdom,Western Europe,Europe,3,10,Ramayana Ballet at Prambanan,Sleman,N'Djamena,2,Chad,Ballets,2,4.0,377,4.180371352785146
146359,5049,2017,2,2,369,4,Couples,2,8,51,1804.0,San Diego,United States,Northern America,America,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,14,4.0,2765,3.415189873417721
5217,36326,2018,1,3,640,4,Family,4,15,109,4882.0,Ocean Shores,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
5130,18731,2018,2,3,640,5,Family,2,8,48,445.0,Nanaimo,Canada,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
199084,17313,2019,11,2,1166,5,Couples,3,14,101,3035.0,Bekasi,Indonesia,South East Asia,Asia,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,6,5.0,1324,3.869335347432024
107660,1941,2015,8,2,737,3,Couples,4,16,115,4956.0,Picton,New Zealand,Oceania,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,18,4.0,3352,4.19480906921241
42255,30308,2017,3,4,650,3,Friends,4,15,109,4316.0,Gosford,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,3.0,3044,3.97634691195795
43225,43585,2016,1,2,650,5,Couples,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,5.0,3044,3.97634691195795
107193,75231,2016,7,2,737,5,Couples,3,13,93,2736.0,Gurgaon,India,South Asia,Asia,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,5.0,3352,4.19480906921241
195420,20892,2017,7,2,947,5,Couples,5,21,163,1396.0,Manchester,United Kingdom,Western Europe,Europe,2,91,Mount Semeru Volcano,Malang Lumajang,South Region,1,Cameroon,Volcanos,1,5.0,83,4.698795180722891
49994,58601,2016,4,4,824,4,Friends,3,14,107,3567.0,Bangkok,Thailand,South East Asia,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,1,4.0,3359,4.219410538850848
70291,67561,2017,12,2,748,5,Couples,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,5.0,5815,4.157523645743766
50480,56938,2015,11,5,824,5,Solo,5,19,141,6416.0,Aarhus,Denmark,Northern Europe,Europe,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,13,3.8461538461538463,3359,4.219410538850848
74207,81924,2014,5,4,748,3,Friends,4,15,109,5279.0,Tumby Bay,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,4,3.75,5815,4.157523645743766
146783,64988,2015,11,2,369,4,Couples,3,12,76,2486.0,Larnaca,Cyprus,Middle East,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,4,4.25,2765,3.415189873417721
146506,30608,2017,1,3,369,4,Family,4,15,109,3943.0,Bulli,Australia,Australia,Australia & Oceania,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,2,4.5,2765,3.415189873417721
71698,35429,2016,9,2,748,4,Couples,5,19,145,6714.0,Uppsala,Sweden,Northern Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,4,4.5,5815,4.157523645743766
12540,26007,2015,11,2,640,5,Couples,5,21,163,8779.0,Rayleigh,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
72986,47244,2016,1,3,748,4,Family,4,15,109,4444.0,Kadina,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,3,4.333333333333333,5815,4.157523645743766
40299,87177,2020,2,5,650,5,Solo,3,14,101,3297.0,Yogyakarta Region,Indonesia,South East Asia,Asia,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,6,4.166666666666667,3044,3.97634691195795
20252,27698,2019,11,3,841,5,Family,4,15,109,3687.0,Adelaide,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
209231,31058,2017,10,4,1280,2,Friends,3,14,103,3380.0,Penang,Malaysia,South East Asia,Asia,3,72,Water Castle (Tamansari),"Jl. Taman, 55133 Indonesia",N'Djamena,2,Chad,Points of Interest & Landmarks,3,3.6666666666666665,373,3.815013404825738
3882,64371,2014,8,5,640,4,Solo,4,15,109,935.0,Darwin,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,12,4.0,13198,4.267085922109411
72087,51444,2016,8,3,748,4,Family,5,19,141,6424.0,Copenhagen,Denmark,Northern Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,4.0,5815,4.157523645743766
48165,29405,2015,12,2,824,4,Couples,2,8,50,614.0,Oaxaca,Mexico,Northern America,America,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,5,4.2,3359,4.219410538850848
70770,26358,2017,3,2,748,5,Couples,5,21,163,4406.0,Horsham,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,4.5,5815,4.157523645743766
105327,87962,2018,1,5,737,5,Solo,2,8,51,848.0,Charlotte,United States,Northern America,America,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,3,4.333333333333333,3352,4.19480906921241
42276,55442,2017,3,3,650,4,Family,5,21,163,818.0,Cardiff,United Kingdom,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,4,4.75,3044,3.97634691195795
50141,77803,2016,1,3,824,4,Family,3,14,103,3354.0,Kuala Lumpur,Malaysia,South East Asia,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,2,4.0,3359,4.219410538850848
19809,40174,2015,2,4,841,4,Friends,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,4.0,6429,4.646601337688598
36002,13583,2019,6,2,481,5,Couples,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,3,4.666666666666667,2104,4.275665399239544
71911,65604,2016,11,5,748,4,Solo,5,20,155,7009.0,Lisbon,Portugal,Southern Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,6,3.0,5815,4.157523645743766
16594,23047,2013,8,2,640,4,Couples,4,15,109,4928.0,Peachester,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
47858,10653,2017,7,2,824,3,Couples,4,16,115,5523.0,Greenlane,New Zealand,Oceania,Australia & Oceania,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,1,3.0,3359,4.219410538850848
16985,78301,2013,3,2,640,5,Couples,3,12,89,2623.0,Dubai,United Arab Emirates,Middle East,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
5519,15515,2019,3,2,640,5,Couples,5,20,157,7112.0,Madrid,Spain,Southern Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
73807,53096,2015,5,3,748,5,Family,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,5,4.4,5815,4.157523645743766
41124,15945,2018,5,5,650,5,Solo,5,21,162,667.0,Amsterdam,Netherlands,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,5.0,3044,3.97634691195795
37810,17903,2015,5,4,481,4,Friends,2,8,48,364.0,Deep Cove Nova Scotia,Canada,Northern America,America,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,4.0,2104,4.275665399239544
